3709648	もし今日が地球最後の日だったら何食べたい？	4076544	Kalau hari ini adalah hari terakhir bagi dunia, apa yang ingin kamu makan?
126390	昼食は何にしましょうか。	4079909	Untuk makan siang, mau makan apa?
123205	南アメリカのほとんどの国ではスペイン語を話す。	4079911	Hampir semua negara di Amerika Selatan menggunakan bahasa Spanyol.
100901	彼は彼女の弱気を叱った。	4079913	Laki-laki itu memarahinya karena dia lemah.
100551	彼は病気のために働けなかった。	4079914	Dia tidak bisa bekerja karena sakit.
1180405	夢であったか？	4079916	Apakah tadi itu mimpi?
202055	テレビがほとんど映画にとって代わった。	4079919	Televisi hampir mengambil alih peran bioskop.
193750	もし暇があれば、私はフランス語を勉強するのだが。	4079920	Jika ada waktu luang, saya ingin belajar bahasa Prancis.
84518	父は私に技師になってほしいと思っている。	4079922	Ayah saya ingin saya menjadi seorang insinyur.
148894	借りた車の調子が悪いのですが。	4079923	Mobil yang saya pinjam kondisinya kurang baik.
144482	人は自分の体に気をつけなければならない。	4083401	Kita harus memperhatikan kesehatan tubuh kita.
114406	彼はいやいやその仕事をした。	4083403	Dia melakukan pekerjaan itu dengan setengah hati.
108977	彼は階下におりてきた。	4083405	Dia turun ke lantai bawah.
92277	彼女はその有名な歌手に会えると思うとわくわくした。	4083408	Dia menjadi gugup saat ia membayangkan bisa bertemu dengan penyanyi yang terkenal itu.
2060595	トムは歩けません。	4083409	Tom tidak bisa berjalan.
196002	ボブは十中八九、入学試験に失敗するだろう。	4083415	Bob kemungkinan besar akan gagal dalam ujian tes masuk itu.
111433	彼はなかなか立派だ。	4083416	Dia lumayan hebat.
101368	彼は年の割には若作りだ。	4083420	Dia terlihat muda untuk orang seusianya.
87649	彼女は12歳になったばかりである。	4083422	Dia baru saja menginjak usia 12 tahun.
78707	来るなといっても彼女は来るよ。	4083423	Meskipun kamu bilang jangan datang, dia tetap akan datang.
184406	学校は駅から歩いて５分とかからないところにある。	4083426	Sekolah itu terletak di lokasi yang mana jauhnya tidak sampai memakan waktu 5 menit dari stasiun dengan berjalan kaki.
123532	道路で遊んではいけません。	4083430	Jangan main di jalan raya.
198599	ネズミは臆病な生き物だ。	4083432	Tikus itu hewan yang penakut.
85654	飛行機は外国旅行を容易にした。	4087593	Pesawat terbang mempermudah perjalanan kita ke luar negeri.
202286	できるならお手伝いします。	4087594	Aku akan membantumu jika aku bisa.
80183	模型飛行機を作ることが彼の唯一の楽しみです。	4087595	Membuat model pesawat adalah satu-satunya hobi yang dimiliknya.
92322	彼女はその箱を持ち上げようとしたが不可能だとわかった。	4087596	Dia mencoba untuk mengangkat kotak itu, tetapi tidak berhasil.
186515	過ぎ去ったことを嘆いてもしょうがない。	4087598	Tidak ada gunanya menyesali apa yang telah berlalu.
2871410	覆水盆に返らず。	4087603	Apa yang terjadi terjadilah.
142653	聖書にこう書いてある。	4087604	Di Alkitab tertulis seperti ini.
202816	ちょっととまって一休みしよう。	4087605	Mari kita berhenti dan beristirahat sejenak.
216074	ジミーの絵は他人のものと違っていました。	4091284	Lukisan buatan Jim berbeda dengan yang lain.
191152	伊藤さんという方がお会いしたいそうです。	4091285	Saya dengar seseorang bernama Itoh ingin berjumpa denganmu.
182227	「地球環境のために」と言っているが、実際には「地球で生きていく人間のため」だ。	4091286	Aku berkata "Demi kelestarian alam", tapi sebenarnya itu "Demi manusia yang hidup di Bumi".
124891	田舎を歩いたあと疲れを感じたので、彼は昼寝をした。	4091287	Setelah lelah berjalan-jalan di desa, dia tidur siang.
124866	田中嬢は長年アメリカにいたので英語を話すのが非常にうまい。	4091288	Nona Tanaka sudah bertahun-tahun tinggal di Amerika Serikat, karena itu dia sangat fasih berbahasa Inggris.
88946	彼女は自分をうまく表現しようと努めた。	4091299	Dia berjuang untuk mengekspresikan dengan baik dirinya sendiri.
215932	ジムは埠頭へ釣りに行った。	4091301	Jim pergi memancing di dermaga.
146543	少年は小犬を胸に抱き締めた。	4091303	Anak laki-laki itu memeluk erat anak anjing itu.
192903	よい週末を！	4094995	Semoga akhir pekan Anda menyenangkan!
166269	私たちはとても疲れていた。さらに悪い事には雨がふりだした。	4094998	Kami sangat lelah, dan yang lebih buruk lagi, hujan mulai turun.
122212	日本製の時計を持っていますが、とても時間が正確です。	4095004	Saya memiliki jam buatan Jepang, dan jam itu sangat tepat.
117271	彼の作品はたとえようもないほど素晴らしい。	4095009	Karyanya benar-benar tak tertandingi.
112101	彼はたいていマクドナルドに行く。	4095011	Dia biasanya pergi ke McDonald.
200336	どの果物が一番好きですか。	4095012	Buah apa yang paling Anda sukai?
195854	ホンミョンボはすばらしいプレイヤーです。	4095019	Hong Myong Bo adalah pemain yang hebat.
210750	その公園は市に管理されている。	4095023	Taman itu dikelola oleh pemerintah.
2302979	彼のような警官は大嫌いだ。	4095029	Aku benci polisi seperti dia.
108587	彼は帰宅したらすぐ就寝した。	4098132	Dia langsung tidur sesampainya di rumah.
75545	「なにかのユニフォーム？」「そ！あたし、フィールドホッケーやってるから」	4098133	"Seragam apaan tuh?" "Oh ini! Aku mau main hoki soalnya."
207180	その髪型は女子高生の間ではやっている。	4098136	Gaya rambut itu cocok di kalangan siswa SMA perempuan.
203755	たくさんの本が出版されているが、そのうち読むに値するものは非常に少ない。	4098138	Banyak buku telah dipublikasikan, namun hanya sedikit diantara mereka yang menarik untuk dibaca.
177259	傘を持っていった方がいいよ。	4098139	Kamu baiknya pergi dengan membawa payung.
108834	彼は学生に人気が有る。	4098141	Dia terkenal di kalangan para siswa.
1170842	「この鉛筆お借りしていいですか？」「ええ、どうぞ」	4098142	"Bolehkah saya meminjam pensil ini?" "Iya, silakan"
224904	コーヒーは私には苦すぎて飲めなかった。	4098144	Menurut saya kopinya terlalu pahit, jadi saya tidak meminumnya.
151903	私達は、時々店で会う。	4098145	Kami terkadang bertemu di toko.
235036	６時間登って、ついに山頂に到達することに成功した。	4098146	Setelah mendaki selama 6 jam, kami akhirnya berhasil sampai di puncak gunung.
204401	そんなことは私の能力ではできない。	4098147	Hal itu di luar kemampuan saya.
182758	丘の斜面にはキャンピングカーがいっぱいあった。	4100871	Lereng bukitnya dipenuhi oleh banyak RV.
175136	見知らぬ人が建物の中へ入っていきました。	4100875	Orang yang tidak dikenal pergi memasuki gedung itu.
104978	彼は自分の考えを実行に移すのが遅かった。	4100878	Dia lambat dalam mewujudkan pemikirannya.
901647	最近は健康のために、早寝早起きをするようにしてるの。	4100882	Akhir-akhir ini, dia tidur lebih awal dan bangun lebih awal demi kesehatannya.
170486	最初にここに来たのは私です。	4100890	Orang yang pertama kali datang kemari adalah aku.
82104	僕はこのごろ会議にうんざりしているよ。	4100929	Akhir-akhir ini aku bosan dengan rapat.
74358	この大分類には、金融業又は保険業を営む事業所が分類される。	4100937	Dalam kategori ini telah terdaftar perusahaan-perusahaan yang menjalankan bisnis peminjaman uang dan asuransi.
2353823	全然大丈夫だよ。	4100940	Semuanya akan baik-baik saja.
85713	飛行機で行くと高くつくわよ。	4100948	Kalau naik pesawat bakalan mahal tau.
1484719	花火が見える！	4100950	Kembang apinya terlihat!
141978	雪は１日中降り続いた。	4100954	Saljunya terus turun hingga satu hari penuh.
2419831	すべての会員は本規則を遵守しなければならない。	4100955	Semua anggota harus mematuhi peraturan-peraturan ini.
196966	フランス語を流暢に話すところを見ると、彼女はフランスで勉強したかもしれない。	4104348	Melihatnya bisa berbicara bahasa Perancis dengan fasih, dia mungkin belajar di Prancis.
178163	君の声は聞こえるが、姿は見えないよ。	4104352	Suaramu bisa kudengar, tetapi sosokmu tidak bisa kulihat.
227836	おいしい温かい夕食を作ってあげましたよ。	4104353	Aku membuatkanmu makan malam yang lezat dan menghangatkan.
109790	彼は運転免許をとるのに、夢中になっている。	4104366	Dia menjadi kegirangan setelah mendapatkan SIM.
216245	しかし我々は彼なしで続行した。	4104372	Tetapi, kami telah melanjutkannya tanpa dia.
738275	イタリア人はよくコーヒーを飲む。	4104374	Orang Italia sering minum kopi.
177838	君はこの事が分かる年齢だね。	4104379	Kamu sudah cukup dewasa untuk memahami hal ini.
158227	私は応答を待ったが、誰も出なかった。	4104383	Kami menunggu jawaban, tetapi tidak ada yang bersedia menjawab.
224599	ここでは自分でベッドメイキングをして下さい。	4108792	Di sini kamu harus merapikan sendiri tempat tidurmu.
111518	彼はとても不注意なので間違った列車に乗ってしまった。	4108821	Saking cerobohnya, dia sampai salah menaiki kereta.
225525	クリームと砂糖入りのコーヒーを１杯いただけますか。	4108823	Bolehkah saya meminta 1 gelas kopi dengan krim dan gula?
106158	彼は私にとても親切にしてくれる。	4108828	Dia bersikap lemah lembut terhadapku.
146299	賞は彼の手に。	4108840	Hadiahnya jatuh ke tangannya.
161274	私は叔母さんに、彼女の旅行の話をしてくれるよう頼んだ。	4108849	Aku meminta bibiku menceritakan kisah perjalanannya.
152645	私は名声を熱望している。	4108851	Aku mendambakan kemasyhuran.
151096	試験の結果が発表されたら知らせてあげよう。	4108858	Aku akan memberitahumu jika hasil ujiannya sudah diumumkan.
231997	あなたは仕事をしなければならない。	4108868	Kamu harus bekerja.
199641	どれでも好きなものを取っていいよ。	4108871	Kamu boleh mengambil apapun yang kamu suka.
82586	忘れずにその手紙をポストに入れなさい。	4113330	Jangan lupa masukkan suratnya ke dalam kotak pos.
2207477	トムから今日の会議についてのメッセージを聞かなかったのですか。	4113331	Apa kamu belum menerima pesan tentang rapat hari ini dari Tom?
203675	たこは上へ上っていった。	4113332	Layang-layangnya naik ke atas.
155833	私は招待状の封筒の宛名書きをしました。	4113333	Saya menulis nama penerima surat undangan itu pada amplopnya.
1970868	彼は輸入にかかる税を減らしたかった。	4113335	Dia ingin mengurangi pajak impor.
869549	私は毎朝自分でコーヒー豆を挽いている。	4113336	Setiap pagi saya menggiling biji kopi saya sendiri.
157285	私は犬を一匹飼ってます。	4113337	Saya memelihara seekor anjing.
2287418	彼女は優しい心の持ち主だ。	4113339	Dia memiliki hati yang mulia.
1166899	あなたを困らせるつもりはありません。	4113340	Aku tidak berniat mempermalukanmu.
1166899	あなたを困らせるつもりはありません。	4113342	Aku tidak berniat menyusahkanmu.
231829	あなたは食卓の用意をするのを手伝わなければいけない。	4113344	Kamu harus membantu menyiapkan meja makannya.
173751	好機を逃すな。	4113348	Jangan buang kesempatan emasmu.
113486	彼はスキーに非常な腕を示した。	4113351	Dia menunjukkan bakat yang luar biasa dalam permainan ski.
108467	彼は急に泣き出した。	4113353	Dia tiba-tiba berlinang air mata.
154363	私は彼とそのことで議論した。	4117093	Saya berdebat tentang hal itu dengannya.
159811	私はその問題を考えているところだ。	4117102	Saya sedang memikirkan persoalan itu.
873958	君と言い争っている時間は無い。食事の支度をしなくちゃいけないからね。	4117104	Aku tidak punya waktu untuk berurusan denganmu. Aku harus menyiapkan makanannya.
210348	その仕事は明日までに仕上げなければならない。	4117109	Pekerjaan itu harus selesai sebelum besok.
137625	大学を卒業したあとはどうしたいのですか。	4117110	Apa yang ingin kamu lakukan setelah lulus kuliah?
119585	彼が二階へあがっていくのが見えた。	4117114	Aku melihatnya naik ke lantai dua.
1484869	美しい！	4117116	Cantik sekali!
1484869	美しい！	4117117	Cantiknya!
167461	私が彼女の歌を作曲しました。	4117118	Saya menuliskan lagu untuknya.
140163	息子たちが東京へ行ってしまいました。	4117119	Anak laki-lakiku pergi ke Tokyo.
126255	朝から温度が下がってきた。	4121113	Suhunya terus turun sejak pagi tadi.
95677	彼女がずうずうしく振舞っていることをみなが知っていた。	4121117	Semuanya tahu kalau dia itu berperilaku kurang ajar.
3120215	いいって言うまで目つぶってて。	4121119	Tutup matamu sampai aku bilang 'sudah'.
153492	私は彼女が新しい帽子をかぶっているのに気づいた。	4121124	Aku perhatikan dia mengenakan topi baru.
151695	私達はみんな君の健康を気にしています。	4121126	Kami semua khawatir pada kesehatanmu.
2176951	彼は来年は外国へ行く予定です。	4121127	Dia direncanakan untuk pergi ke luar negeri tahun depan.
87715	彼女は頭が痛いようだ。	4121129	Sepertinya dia kepalanya sakit.
87715	彼女は頭が痛いようだ。	4121130	Sepertinya dia sakit kepala.
167139	私たちに必要なのは頭の技術であって、手の技術ではない。	4121131	Kami membutuhkan ketrampilan berpikir, bukan ketrampilan tangan.
115541	彼は虎が好き。	4121132	Dia suka macan.
3496521	『トムとメアリー』は世界一退屈な小説と言われている。	4121133	Novel berjudul "Tom dan Mary" disebut-sebut sebagai novel yang paling membosankan di dunia.
223285	このビールは冷えていません。	4121135	Bir ini masih belum dingin.
123569	道を教えていただけますか。	4121136	Bisakah Anda memberitahu jalannya kepada saya?
92259	彼女はソファーの上にだらしなく腰を下ろしていた。	4124319	Dia sedang bermalas-malasan di atas sofa.
3957706	警察官は、彼を締め上げた。	4124324	Polisi itu membekuknya.
3360345	望みは何だ？	4124328	Apa harapanmu?
228618	いつ彼のところに行っても、彼は机に向かっているだろう。	4124329	Kapanpun kau pergi menemuinya, kau akan menemukannya duduk di depan meja.
191110	委員会は、次の金曜日に、開催されます。	4124331	Rapat panitianya akan diadakan Jum'at depan.
237515	これを食べたら、これを食べたあいつと同じ条件になることか。	4124335	Jika aku memakannya, apakah keadaanku akan menjadi sama seperti orang itu?
178867	君が僕の場合だったらどうするつもりだい。	4124336	Apa yang akan kamu lakukan jika kamu dalam posisiku?
126358	注意して質問に答えなさい。	4124338	Jawab pertanyaanku dengan benar.
93590	彼女は２、３分考えた。	4124339	Dia berpikir selama 2-3 menit.
91651	彼女はひどい風邪で床を離れることができなかった。	4124340	Karena menderita selesma yang berat, ia tidak dapat meninggalkan ranjangnya.
202147	デパートで新しい帽子を買った。	4124345	Aku mendapatkan sebuah topi baru di pusat perbelanjaan.
151033	試合はどうなりましたか。	4124346	Bagaimana hasil pertandingannya?
191526	愛情はお金より重要だ。後者は前者ほど幸福を与えられない。	4128304	Kasih sayang itu lebih baik ketimbang uang. Dengan uang kita tidak akan mendapatkan kebahagiaan seperti yang kita dapatkan dari kasih sayang.
229021	いつかアメリカに行きたいんだ。	4128305	Aku ingin pergi ke Amerika suatu hari nanti.
1059455	彼はそこに独りで住んでいる。	4128306	Dia tinggal di sana seorang diri.
207792	その町は山のふもとにあります。	4128307	Kota itu ada di kaki gunung.
113956	彼はクビになるだろうね。	4128312	Sepertinya dia akan dipecat.
191700	われわれは、熱帯雨林無しではやっていけない。	4128313	Kita tidak bisa hidup tanpa hutan hujan tropis.
113952	彼はクモが大嫌いだ。	4128315	Dia benci laba-laba.
101809	彼は怒りを抑えた。	4128316	Dia mengendalikan amarahnya.
185339	会議を東京ですることになっている。	4128317	Konferensinya akan diadakan di Tokyo.
1177412	彼女の英会話力はクラスメイトの誰よりも上だ。	4128319	Kemampuan bahasa Inggrisnya lebih baik dibanding semua teman sekelasnya.
194825	メアリーはお金を盗んだことを否定した。	4128642	Mary menolak bahwa dia mencuri uangnya.
79354	友人は私の意見に反対だ。	4128652	Teman saya berbeda pendapat dengan saya.
176034	芸術はみんなに愛されている。	4132434	Seni itu disukai oleh semua orang.
151556	私達は湖へピクニックに行った。	4132437	Kami pergi piknik ke tepi danau.
103064	彼は先見の明るい人だ。	4132440	Dia adalah orang yang dapat melihat masa depan.
230178	アメリカはしばしばるつぼと言われる。	4132447	Amerika seringkali disebut sebagai wadah pencair logam.
83136	母には４人の兄弟がいます。	4132448	Ibuku memiliki 4 saudara laki-laki.
197498	ひとつ、意見があるんですが。	4132449	Aku punya ide.
104668	彼は車で学校へ行った。	4132454	Dia pergi ke sekolah dengan mobil.
2690771	トムはボストンに行ったことがなかった。	4132455	Tom belum pernah pergi ke Boston.
182138	許可書がなければここへは入れない。	4132458	Kita tidak bisa masuk jika tidak memiliki surat izin.
215625	ジョーダンさんは少し驚いた。	4132466	Pak Jordan agak terkejut.
212930	そのドアが独りでに閉まった。	4132467	Pintunya menutup dengan sendirinya.
2210656	「トム！」「メアリー！」	4136594	"Tom!" "Mary!"
1697346	高齢者は新しい技術に付いていくのに苦労している。	4136595	Para lansia mengalami kesulitan untuk memahami teknologi modern.
179759	金と私とは他人同士だ。つまり、貧しいのだ。	4136603	Aku dan uang tidak saling kenal. Dengan kata lain, aku ini miskin.
149693	自由に果物をお食べ下さい。	4136606	Silakan nikmati buah-buahannya sebanyak yang Anda mau.
4064892	豆腐がこんなにおいしいなんて知らなかった。	4136607	Aku tidak tahu kalau tahu itu seenak ini rasanya.
3480910	トムの絶え間ない口論に苛立つクラスメートもいたが、クラスの大半はただ彼を無視することを覚えた。	4136609	Ada teman sekelas Tom yang terganggu dengan pertengkarannya yang tidak ada habisnya itu, tapi sebagian besar dari mereka akhirnya hanya mengacuhkannya.
100238	彼は腹が減ったといった。	4136610	Dia berkata bahwa dia lapar.
88677	彼女は少し皮肉っぽく話した。	4136613	Dia berbicara dengan sedikit menyindir.
150520	時計が１０分遅れている。	4136614	Jamnya terlambat 10 menit.
106665	彼は仕事でそこへ行った。	4136616	Dia pergi ke ke sana untuk urusan perkerjaan.
99670	彼は娘の額にキスした。	4136619	Dia mencium kening anak perempuannya.
2976725	ファックス送らなきゃ。	4136622	Aku harus mengirim faksimilenya.
225293	ケーキを二人に分けた。	4141318	Dia membagi kuenya untuk dua orang.
116659	彼の説明は説得力に欠けている。	4141320	Penjelasan darinya kurang meyakinkan.
77421	蓮の花はなんとも言えない芳香をはなっていた。	4141326	Bunga lotus memiliki aroma yang tidak dapat diungkapkan dengan kata-kata.
3594858	トムを含め、みんなが笑った。	4141330	Semuanya tertawa, termasuk Tom.
167869	私が何をしているかわかりますか。	4141332	Apa kamu tahu apa yang sedang aku lakukan?
153474	私は彼女が部屋から出て行くのに気がつかなかった。	4141333	Aku tidak menyadari kalau dia keluar dari kamarnya.
77451	恋と戦は手段を選ばず。	4141337	Kau akan melakukan apa saja dalam hal cinta dan peperangan.
223999	このイカは鮮度が落ちはじめた。	4141338	Cumi-cumi ini mulai kehilangan kesegarannya.
188019	何が起こっているのかぜひ知りたい。	4141339	Aku ingin tahu apa yang terjadi di sini?
219448	この木はどうしても燃えない。	4141343	Apapun usahamu, kayu ini tidak dapat terbakar.
3367334	なんか急に泣きたくなってきた。	4144752	Rasanya tiba-tiba aku jadi ingin menangis.
2570445	私は弱かった。	4144753	Aku ini lemah.
178929	君が仲間に加われないのは残念だ。	4144754	Sayang sekali kau tidak bisa bergabung dengan kami.
1836389	率直に言って、彼は間違っている。	4144756	Kalau boleh jujur, dia itu salah.
1116400	その修理に二千円ほどかかります。	4144761	Perbaikannya akan memakan biaya sebesar 2000 yen.
3648382	「これめっちゃおいしい」「ありがとう。料理だけは自信あるんだ」	4144763	"Ini enak sekali!" "Makasih. Aku bisanya cuma dalam hal memasak."
997233	１０時まで仕事を頑張るつもりですか？	4144768	Apa kau berencana untuk terus bekerja sampai jam 10?
206006	その腕利きの医者は総理大臣の病気を治すことができた。	4144770	Dokter yang cakap itu menyembuhkan penyakit dari Perdana Menteri.
2673279	説明下手でごめんね。	4144780	Maaf kalau penjelasannya kurang baik.
216050	ジムだけでなく、彼の両親も病気だ。	4144782	Bukan hanya Jim, kedua orang tuanya pun juga sakit.
173663	幸運を祈るよ。	4144785	Aku mendoakan keberuntunganmu.
115698	彼は、いつものように机の上に鍵を置いた。	4153176	Dia meletakkan kuncinya di atas meja seperti biasa.
108033	彼は君を恨んでいるよ。	4153177	Dia memiliki dendam padamu.
87675	彼女は独学の人です。	4153178	Dia adalah seorang otodidak.
221790	この仕事は彼には手に負えない。	4153179	Pekerjaan ini terlalu banyak baginya.
199639	どれでも好きな絵をとってよろしい。	4153180	Kamu boleh mengambil gambar apapun yang kamu suka.
123760	動物の中にはライオンのように肉を食べるものもある。	4153181	Diantara hewan-hewan, ada pula hewan pemakan daging, seperti singa.
2486227	冷蔵庫にまだ牛乳が残っているか気になっていた。	4153182	Aku penasaran apakah di dalam kulkas masih tersisa beberapa susu.
165399	私たちは冬に毛織物を着る。	4153183	Kami mengenakan pakaian berbahan wol di musim dingin.
116484	彼の提案には賛成できない。	4153184	Saya tidak bisa menyetujui proposalnya.
964984	世界で一番難しい言語は何ですか。	4153185	Bahasa apa yang paling sulit di dunia?
192635	ラジオがこのニュースを詳しく放送した。	4153186	Radio menyiarkan berita ini secara detil.
75005	三浦容疑者の拘置中の過ごし方が明らかになった。	4153190	Cara Miura, terduga tersangka pembunuhan, menghabiskan waktunya selama ia ditahan telah dipublikasikan.
152892	私は勉強する前にテレビを見ます。	4153196	Saya menonton televisi sebelum belajar.
119195	彼と私はいっしょに歩いた。	4157441	Dia dan aku berjalan bersama-sama.
78317	陸地は地表の小さいほうの部分を占めている。	4157447	Daratan melingkupi sebagian kecil permukaan Bumi.
2724975	アフリカに行ったことはありますか？	4157449	Apa kamu pernah pergi ke Afrika?
230628	あの大学は私の第１志望だった。	4157450	Universitas itu adalah pilihanku yang pertama.
207141	その悲しい光景を思い描くと彼女の目には涙があふれた。	4157453	Begitu ia membayangkan situasi sedih itu, matanya berlinang air mata.
187130	家で休むくらいならむしろ外出したい。	4157454	Aku lebih memilih pergi keluar daripada berdiam diri di rumah.
170155	昨日、ジャイアンツぼろ負け！！	4157455	Giants kemarin kalah telak!!
90573	彼女は気を取り直し、また話し始めた。	4157458	Dia menenangkan dirinya dan mulai berbicara lagi.
87738	彼女は短気だ。	4157460	Dia adalah seorang yang pemarah.
151006	試着できますか。	4157462	Bisakah aku mencoba memakainya?
150696	時がたてばどちらが正しいかわかるでしょう。	4157463	Waktu akan memberitahu kita mana yang paling benar.
97486	彼らは化学の新しい実験をした。	4157464	Mereka melakukan percobaan kimia baru.
95586	彼女がパーティーで私を見かけたはずがない。	4157465	Tidak mungkin dia melihatku di pesta.
166799	私たちの列車は８時半に出発する。	4159768	Kereta kami berangkat jam setengah sembilan.
157219	私は故郷の両親に手紙を書いた。	4159769	Aku menulis surat untuk orang tuaku yang ada di kampung halaman.
176937	君は彼女にひとめぼれしたのかい。	4159770	Apa kamu jatuh cinta padanya pada pandangan pertama?
79896	目的はよいとしても、どのようにその計画を実行するのか。	4159771	Tujuannya baik, tapi bagaimana caramu mewujudkannya?
228315	ううん、もういいよ。お腹いっぱい。	4159772	Nggak, makasih. Aku sudah kenyang.
212984	そのため大勢の人が亡くなった。	4159773	Karenanya banyak orang meninggal dunia.
209603	その写真家は表現するのが下手でした。	4159774	Fotografer itu tidak cukup baik dalam mengekspresikan dirinya.
3583188	仕事上の面会に伺いました。	4159775	Aku datang untuk urusan bisnis.
2261102	これは貸室です。	4159776	Ruangan ini disewakan.
1630417	彼はすぐそこに住んでいる。	4159777	Dia tinggal di dekat sini.
214019	ぜひその映画を見るべきです。	4159778	Kamu harus menonton film itu.
137344	大統領はラジオで演説をするだろう。	4159779	Presiden akan berpidato melalui radio.
2686983	変な天気！	4159780	Cuaca yang aneh!
148502	手伝ってくれるかい、この機械の作動の仕方が分からないんだ。	4164019	Bisakah kau membantuku? Aku tidak tahu bagaimana cara mengoperasikan mesin ini.
206704	その本のうちどちらもおもしろいわけではない。	4164024	Tidak ada satupun dari buku-buku itu yang menarik.
216095	しばらく雑誌を読んでいたら彼女がきた。	4164047	Dia datang setelah aku membaca majalah selama beberapa saat.
207886	その地域は鉱物資源が比較的豊かだ。	4164055	Daerah itu memiliki sumber daya mineral yang relatif berlimpah.
196331	ぼくは一生懸命その仕事をやろうと思う。	4164060	Aku akan berusaha semaksimal mungkin untuk melakukan pekerjaan itu.
99847	彼は妹の良い夫となるだろう。	4164073	Dia akan menjadi suami yang baik bagi adikku.
235087	６５歳を超えるアメリカ人は全人口の１２．５％を構成している。	4164082	Orang Amerika yang di atas 65 tahun mencakup 12.5% dari total populasi.
179690	金額にもかかわらず、ブライアンは来週までに間違いなく全額返してもらいたがっています。	4164087	Terlepas dari berapa jumlah uangnya, Brian ingin kita mengembalikan seluruhnya sebelum minggu depan.
105589	彼は私を臆病者呼ばわりした。	4164090	Dia memanggilku pengecut.
2097923	トムは自分のライフルを撃った。	4164091	Tom menembakkan senapannya.
112250	彼は心機一転やり直した。	4164093	Dia memulai kembali hidupnya dari awal.
108896	彼は学校では君よりはるかに成績がよい。	4168224	Dia nilainya jauh lebih baik darimu di sekolah.
100353	彼は父親のすぐあとから外国に行った。	4168225	Dia pergi ke luar negeri segera setelah ayahnya.
96487	彼らは田中氏をチームの主将に選んだ。	4168228	Mereka memilih pak Tanaka sebagai kapten tim.
214123	すらすら言えるようになるまでこの文を暗記しなさい。	4168231	Hafalkan paragraf ini sampai kamu bisa mengatakannya dengan lancar.
78579	来年は不況が避けられませんよ。	4168234	Tahun depan kita tidak akan bisa menghindari resesi.
148270	収賄事件は政府に疑惑を投げかけた。	4168236	Kasus suap membuat masyarakat ragu pada pemerintah.
2706876	トムは顔が広い。	4168239	Tom memiliki banyak kenalan.
208343	その霜でオレンジの収穫がだめになった。	4168241	Tanaman jeruknya menjadi rusak karena embun beku.
161966	私は３ヶ月ぐらい前から彼に会っていない。	4168244	Saya tidak pernah melihatnya sejak sekitar tiga bulan yang lalu.
144715	進化論は私の想像できる範囲を超えている。	4168247	Teori evolusi melampaui batas dari imaginasiku.
79620	野球選手になりたいというあなたの夢は、一生懸命に努力すれば実現するでしょう。	4168249	Jika kamu bersungguh-sungguh, cita-citamu untuk menjadi pemain bisbol akan terwujud.
163332	私の叔父は魚を商っている。	4171921	Pamanku berdagang ikan.
122854	日増しに寒くなっていく。	4171923	Hari demi hari suhunya semakin dingin.
206358	その問題全体を検討しなさい。	4172000	Periksa keseluruhan pertanyaan itu.
198355	バイオリン弾きは演奏の合図を待っています。	4172010	Para pemain violin menunggu sinyal untuk mulai bermain.
206290	その油井はたくさんの原油を産出する。	4172027	Sumur minyak itu memproduksi banyak minyak mentah.
196352	ぼくはこの本を古本屋で見つけた。	4172035	Aku menemukan buku ini di toko barang bekas.
178506	君のピッチングは、僕よりはるかに優れています。	4172064	Lemparanmu jauh lebih baik ketimbang aku.
147857	宿題を済ませてから、彼はテレビを見た。	4172071	Setelah menyelesaikan pekerjaan rumahnya, ia menonton TV.
226396	かぜがなおるのに３週間かかった。	4172077	Butuh waktu 3 minggu sebelum sakit pilekku sembuh.
171910	今日の最低気温は３℃だった。	1509224	Suhu terendah hari ini adalah 3 °C.
225483	クリスは誰にでも話してしまうから、彼に秘密を言うのは危険よ。	4172089	Chris itu tidak bisa menjaga mulutnya, karena itu akan jadi masalah kalau sampai kamu menceritakan rahasiamu padanya.
144760	診察台に仰向けになってください。	4172097	Silahkan berbaring di atas meja pemeriksaan.
89253	彼女は私を精神的に助けてくれた。	4177413	Dia membantuku secara moral.
231540	あなたは明日お暇ですか。	4177415	Apakah Anda ada acara besok?
774430	最寄の地下鉄の駅はどちらでしょうか？	4177418	Di mana lokasi stasiun kereta bawah tanah yang terdekat?
229626	あわてた結婚はあまり、うまくいったためしがない。	4177419	Pernikahan yang tergesa-gesa itu tidak pernah berjalan dengan baik.
169131	仕事の終わりはまだ見当がつかない。	4177420	Aku tidak tahu kapan pekerjaan ini akan selesai.
166416	私たちはその計画を良く考えてみなければならない。	4177421	Kami perlu memikirkan dengan baik rencana itu.
93315	彼女はいつもにこにこしている。	4177422	Dia selalu memberikan senyuman.
74547	今いる市民が逃げ出すという事態が危惧されます。	4177423	Dikhawatirkan para penduduk yang ada saat ini akan pergi melarikan diri.
2188394	トムにはどんなアメリカ訛りがあるの？	4177424	Aksen Amerika seperti apa yang dimiliki oleh Tom?
952030	自己紹介をお願いします。お仕事は何をされていますか？	4177425	Tolong perkenalkan diri Anda. Boleh saya tahu apa profesi Anda?
218921	これが最近はやりの服ですか。	4177427	Apakah ini pakaian yang sedang ngetren baru-baru ini?
126355	注意して読まないとためになるよりもむしろ害になる本がある。	4177429	Ada beberapa buku yang jika tidak dibaca dengan hati-hati, bukannya mendapat manfaat, tetapi malah mendapat kerugian.
